round_index,mean_revenue,mean_payout,mean_burn,mean_treasury_cost,mean_carry,mean_margin_ex_burn,scenario
65,22996.006716582197,23577.445569483498,4999.201343316439,2000.0,79709.09109809918,20996.006716582197,jackpot_boost_2k
66,22979.880112040613,23880.883707553745,6595.976022408123,10000.0,82212.1114801779,12979.880112040613,jackpot_boost_2k
67,22991.677541616846,22860.16732840972,4998.335508323369,2000.0,79345.28618506166,20991.677541616846,jackpot_boost_2k
68,22986.817771783964,23768.802426036906,6597.3635543567925,10000.0,81965.93797645194,12986.817771783964,jackpot_boost_2k
69,22992.669087120306,23435.14759369695,4998.5338174240605,2000.0,78524.92565245122,20992.669087120306,jackpot_boost_2k
70,22976.26353065741,23530.308707514436,6595.252706131481,10000.0,81375.62776946272,12976.263530657407,jackpot_boost_2k
71,22982.37732541581,24500.422559105362,6596.475465083162,10000.0,83261.10707068999,12982.377325415811,jackpot_boost_2k
72,22981.633462401212,22815.273954260156,4996.326692480242,2000.0,80431.13988635081,20981.633462401212,jackpot_boost_2k
73,22976.12744756465,24166.16753905693,6595.225489512931,10000.0,82645.8743053456,12976.12744756465,jackpot_boost_2k
74,22985.121906106466,23144.18582890007,4997.024381221294,2000.0,79489.7860013307,20985.121906106466,jackpot_boost_2k
75,22995.31714965437,23975.75761516098,6599.063429930874,10000.0,81910.28210589322,12995.317149654367,jackpot_boost_2k
76,22964.77650619827,23200.97812259539,4992.955301239655,2000.0,78681.12518825644,20964.77650619827,jackpot_boost_2k
77,23002.63993641867,23699.184268376022,6600.527987283734,10000.0,81384.05286901534,13002.639936418667,jackpot_boost_2k
78,22970.02751718852,24404.651148887937,6594.005503437704,10000.0,83355.42373387823,12970.027517188517,jackpot_boost_2k
79,22981.751271764835,23639.21777990844,4996.350254352968,2000.0,79701.60697138167,20981.751271764835,jackpot_boost_2k
80,22980.344593272323,24228.84907451511,6596.068918654465,10000.0,81857.0335714844,12980.34459327232,jackpot_boost_2k
81,23002.486139605648,23404.906462097857,5000.49722792113,2000.0,78454.11602107107,21002.486139605648,jackpot_boost_2k
82,22981.448439601787,23851.30241688618,6596.289687920358,10000.0,80987.97235586631,12981.448439601787,jackpot_boost_2k
83,22992.715371510407,23119.40308788855,4998.543074302082,2000.0,77862.74156518608,20992.715371510407,jackpot_boost_2k
84,22977.01236244683,23822.51543243986,6595.402472489366,10000.0,80421.83602270369,12977.012362446827,jackpot_boost_2k
85,23003.972233925837,23783.241401570584,6600.794446785168,10000.0,83041.77240827377,13003.972233925839,jackpot_boost_2k
86,22984.097888223434,23274.004084055658,4996.819577644687,2000.0,79755.04663479686,20984.097888223434,jackpot_boost_2k
87,22979.178635923676,23845.73546270478,6595.835727184735,10000.0,82292.65408083102,12979.178635923676,jackpot_boost_2k
88,22986.246126517643,23122.96872226096,4997.249225303529,2000.0,79158.68225978418,20986.246126517643,jackpot_boost_2k
89,22980.51139159481,23817.70546313827,6596.102278318962,10000.0,81725.38590992175,12980.511391594806,jackpot_boost_2k
90,22989.03499808485,23210.05097833583,4997.806999616971,2000.0,78506.5629300538,20989.03499808485,jackpot_boost_2k
91,22984.571010021536,24309.427278610736,6596.914202004308,10000.0,80584.79245946031,12984.571010021538,jackpot_boost_2k
92,22977.908982305624,24406.58178633993,6595.581796461125,10000.0,82560.53785896486,12977.908982305622,jackpot_boost_2k
93,22984.694424697598,23084.014259458145,4996.93888493952,2000.0,79464.2791392648,20984.694424697598,jackpot_boost_2k
94,22977.114637762414,23795.445076069012,6595.422927552483,10000.0,82050.52577340571,12977.114637762414,jackpot_boost_2k
95,22983.28988996304,23292.517300891584,4996.657977992608,2000.0,78744.64038448456,20983.28988996304,jackpot_boost_2k
96,22975.411885370202,23898.634434326606,6595.082377074041,10000.0,81226.33545845412,12975.4118853702,jackpot_boost_2k
97,22984.96532806287,22897.435320635384,4996.993065612574,2000.0,78316.87240026903,20984.96532806287,jackpot_boost_2k
98,23001.57955593571,23907.465158511983,6600.315911187142,10000.0,80810.67088650561,13001.57955593571,jackpot_boost_2k
99,22986.297720006904,23879.33030085519,6597.259544001381,10000.0,83320.37876165594,12986.297720006904,jackpot_boost_2k
100,22974.81942603299,23809.37399442601,4994.963885206599,2000.0,79490.86030805632,20974.81942603299,jackpot_boost_2k
101,22969.220135965632,24001.652084096626,6593.844027193126,10000.0,81864.5843327322,12969.22013596563,jackpot_boost_2k
102,22968.181217905472,22746.362261611343,4993.636243581095,2000.0,79092.76704544523,20968.181217905472,jackpot_boost_2k
103,22985.729338501493,24018.013574850138,6597.145867700299,10000.0,81463.3369413963,12985.729338501495,jackpot_boost_2k
104,22970.897110797887,23572.084048960493,4994.1794221595765,2000.0,77867.9705810741,20970.897110797887,jackpot_boost_2k
1,22863.976089929885,5541.414857290894,6172.795217985978,8210.239494176041,19149.76601465301,14653.736595753842,loyalty_rebate_2pct
2,22857.857532494,8396.274406770486,4571.571506498801,210.40215194102012,29039.777633877726,22647.45538055298,loyalty_rebate_2pct
3,22868.30388312744,11886.532280813257,6173.660776625489,8210.247905669663,41847.88845956642,14658.055977457778,loyalty_rebate_2pct
4,22867.407958628588,13494.58229697519,4573.481591725718,210.40494916225137,46647.2325294941,22657.003009466334,loyalty_rebate_2pct
5,22872.121485363037,16212.311247476362,6174.424297072608,8210.421858812697,55132.61847030817,14661.699626550339,loyalty_rebate_2pct
6,22871.529883008592,16501.379536402972,4574.305976601719,210.35012016599597,56928.46284031207,22661.179762842596,loyalty_rebate_2pct
7,22853.471639252177,18448.641351464204,6170.694327850436,8210.259130804716,63162.59880024961,14643.212508447463,loyalty_rebate_2pct
8,22855.516622848285,19860.023382783613,6171.103324569657,8210.238171690662,67986.98871574462,14645.278451157625,loyalty_rebate_2pct
9,22881.194007133465,19583.29173265269,4576.238801426693,210.50288302505774,66708.6521887987,22670.69112410841,loyalty_rebate_2pct
10,22864.351087483134,21169.58046455847,6172.870217496627,8210.364334794507,70230.55259422673,14653.986752688626,loyalty_rebate_2pct
11,22880.270783258085,19958.824759992604,4576.054156651617,210.37042374449354,68575.9444608406,22669.90035951359,loyalty_rebate_2pct
12,22841.808181473538,20555.248650817382,6168.361636294708,8210.17027337203,72694.14235520204,14631.637908101506,loyalty_rebate_2pct
13,22863.059462565416,20500.009867685927,4572.611892513083,210.25976581342283,70484.58005756846,22652.799696751994,loyalty_rebate_2pct
14,22872.082503542137,21434.312348888205,6174.4165007084275,8210.38297430624,73747.93371151395,14661.699529235897,loyalty_rebate_2pct
15,22876.516051717826,22275.847105551016,6175.303210343566,8210.376152791332,76173.29944733721,14666.139898926494,loyalty_rebate_2pct
16,22840.228403439123,21336.704809233022,4568.045680687826,210.37505048240087,73108.77736085549,22629.853352956725,loyalty_rebate_2pct
17,22858.780418973965,22205.806075492317,6171.756083794793,8210.247220221181,75589.99562054234,14648.533198752782,loyalty_rebate_2pct
18,22862.31485647784,21269.96638659823,4572.462971295568,210.3344772623317,72609.88111912638,22651.980379215507,loyalty_rebate_2pct
19,22867.721018401713,22095.94222708033,6173.544203680343,8210.357742407614,75208.1157067674,14657.3632759941,loyalty_rebate_2pct
20,22867.4532749285,21284.976499323395,4573.4906549857,210.27414089994036,72217.10182738682,22657.17913402856,loyalty_rebate_2pct
21,22866.63132431096,22022.48836655716,6173.326264862193,8210.463313147664,74887.91852027843,14656.168011163298,loyalty_rebate_2pct
22,22847.697483083175,22039.926167756705,6169.539496616634,8210.421893037357,77526.15033898826,14637.275590045818,loyalty_rebate_2pct
23,22851.729732993677,21745.36113564997,4570.345946598735,210.40600499133652,74062.17298973323,22641.32372800234,loyalty_rebate_2pct
24,22870.858403008217,22236.583438499314,6174.171680601643,8210.264011579053,76522.27627364048,14660.594391429162,loyalty_rebate_2pct
25,22858.118792603556,21114.715112356345,4571.623758520711,210.30169611747854,73694.05619536698,22647.817096486076,loyalty_rebate_2pct
26,22841.460970115917,22111.857381182563,6168.2921940231845,8210.383022093456,76255.36759027715,14631.077948022465,loyalty_rebate_2pct
27,22856.147259876896,21334.443347947945,4571.2294519753805,210.34866272620974,73205.84205023073,22645.798597150686,loyalty_rebate_2pct
28,22857.458734591823,22323.976403650715,6171.491746918365,8210.346195731056,75567.83263425347,14647.112538860769,loyalty_rebate_2pct
29,22850.501943604344,22117.95633539142,6170.100388720869,8210.343876411876,78130.27785374552,14640.158067192466,loyalty_rebate_2pct
30,22851.63900119873,21747.92668714381,4570.3278002397465,210.38442300568545,74663.66236756068,22641.254578193046,loyalty_rebate_2pct
31,22858.093168374246,22322.69036935456,6171.618633674849,8210.383155713696,77027.44653290552,14647.710012660546,loyalty_rebate_2pct
32,22871.234740448603,21427.196304204554,4574.24694808972,210.42716200729652,73897.23802105985,22660.807578441305,loyalty_rebate_2pct
33,22848.219044391088,22046.506373699074,6169.643808878218,8210.055478441484,76529.30688287364,14638.163565949604,loyalty_rebate_2pct
34,22866.55290282365,21668.30042380002,4573.31058056473,210.36061946251996,73154.24878133254,22656.192283361128,loyalty_rebate_2pct
35,22868.30807204334,22093.900787287712,6173.661614408669,8210.318175515651,75754.9944516795,14657.98989652769,loyalty_rebate_2pct
36,22862.08917071996,22590.692383936446,6172.417834143993,8210.334650889185,77853.97340431901,14651.754519830776,loyalty_rebate_2pct
37,22857.604282930402,21661.36115664046,4571.520856586081,210.4255155147326,74478.69567402288,22647.178767415673,loyalty_rebate_2pct
38,22860.6188969132,22093.37198662013,6172.12377938264,8210.350550072793,77073.81880493331,14650.268346840408,loyalty_rebate_2pct
39,22854.57323241145,21258.910716721177,4570.914646482291,210.13039117740232,74098.5666741413,22644.442841234046,loyalty_rebate_2pct
40,22838.33322926608,22417.89465636202,6167.666645853216,8210.222575962578,76351.33860119214,14628.110653303502,loyalty_rebate_2pct
41,22861.765971248235,21294.75753820417,4572.3531942496475,210.20684400811894,73345.99383998656,22651.559127240118,loyalty_rebate_2pct
42,22851.566287173988,22190.560156949585,6170.313257434797,8210.115225072099,75836.68671277617,14641.451062101887,loyalty_rebate_2pct
43,22863.26878786347,22477.536755464003,6172.653757572694,8210.26744744117,78049.76498760295,14653.001340422303,loyalty_rebate_2pct
44,22863.013523252423,21762.846073026005,4572.602704650485,210.45844442870012,74577.32973317886,22652.555078823723,loyalty_rebate_2pct
45,22865.049656501797,22338.414773307875,6173.00993130036,8210.426739988794,76930.95468507244,14654.622916513003,loyalty_rebate_2pct
46,22861.98183474323,22047.556118630917,4572.396366948647,210.32958561012782,73172.9840342361,22651.6522491331,loyalty_rebate_2pct
47,22868.02424116096,22361.865100997995,6173.604848232193,8210.408295635103,75505.53832616689,14657.61594552586,loyalty_rebate_2pct
48,22871.002158843596,21298.799636666234,4574.200431768719,210.2052211439389,72503.54041657552,22660.79693769965,loyalty_rebate_2pct
49,22869.94179458963,22179.29046255624,6173.988358917926,8210.458331190257,75020.20338969099,14659.483463399372,loyalty_rebate_2pct
50,22871.891371617294,22093.508649110474,6174.378274323459,8210.354339370073,77624.20783787433,14661.53703224722,loyalty_rebate_2pct
51,22848.505254183277,21305.379106116157,4569.701050836656,210.35009805163298,74597.6329351048,22638.155156131645,loyalty_rebate_2pct
52,22853.376023289624,22245.852464309748,6170.675204657925,8210.27383224833,77034.48128942675,14643.102191041295,loyalty_rebate_2pct
53,22844.272900227745,21552.427077588945,4568.8545800455495,210.26434735791221,73757.47253202001,22634.00855286983,loyalty_rebate_2pct
54,22860.614745813837,22603.18821112288,6172.122949162767,8210.446725797594,75842.77611754819,14650.16802001624,loyalty_rebate_2pct
55,22850.595036825966,21377.235562130045,4570.119007365193,210.3941712401103,72746.01658487892,22640.200865585855,loyalty_rebate_2pct
56,22869.46566710582,22097.290596427723,6173.893133421164,8210.167938625778,75344.29852213584,14659.297728480042,loyalty_rebate_2pct
57,22874.630937074693,22321.394325552978,6174.92618741494,8210.395853678343,77722.60894624263,14664.235083396354,loyalty_rebate_2pct
58,22871.886100311003,21869.933355176046,4574.377220062201,210.33591239338776,74150.18447131538,22661.550187917615,loyalty_rebate_2pct
59,22853.320921676222,22301.477680201006,6170.6641843352445,8210.143858742533,76531.36352845535,14643.17706293369,loyalty_rebate_2pct
60,22855.929999324395,21334.881058965806,4571.185999864879,210.35479359351274,73481.22646894907,22645.575205730886,loyalty_rebate_2pct
61,22858.672107387123,22162.415488833085,6171.734421477425,8210.388430557752,76005.74866602567,14648.283676829371,loyalty_rebate_2pct
62,22851.464337667276,21316.57194227039,4570.292867533456,210.1683376518694,72970.3481938891,22641.29600001541,loyalty_rebate_2pct
63,22863.437387171034,21716.209535996742,6172.687477434208,8210.326945209237,75944.88856762918,14653.110441961799,loyalty_rebate_2pct
64,22874.096305391067,22621.31789517101,6174.8192610782135,8210.408567381479,78022.84771677104,14663.687738009587,loyalty_rebate_2pct
65,22858.60908139357,21598.88015537507,4571.721816278714,210.4051330148573,74710.85482651081,22648.203948378712,loyalty_rebate_2pct
66,22852.965598073843,22564.414811083665,6170.593119614769,8210.206686845864,76828.81249388623,14642.75891122798,loyalty_rebate_2pct
67,22841.901536314348,21551.133039416236,4568.38030726287,210.16339997201857,73551.20068352149,22631.73813634233,loyalty_rebate_2pct
68,22857.0589703338,22138.74128003691,6171.41179406676,8210.298146333134,76098.1065797516,14646.760824000665,loyalty_rebate_2pct
69,22859.944522953014,21058.42555701905,4571.988904590604,210.2641101312215,73327.63664109497,22649.680412821795,loyalty_rebate_2pct
70,22850.997523415717,21670.581674046432,6170.199504683144,8210.333138262618,76337.85298578111,14640.664385153099,loyalty_rebate_2pct
71,22871.37126560722,22886.559007121752,6174.274253121444,8210.382323806982,78148.39099114513,14660.988941800235,loyalty_rebate_2pct
72,22850.78168023828,21698.882557710742,4570.156336047657,210.31369219403356,74730.13377762501,22640.467988044245,loyalty_rebate_2pct
73,22856.29837499631,22457.721469041924,6171.259674999263,8210.269397595423,76957.45100858013,14646.028977400885,loyalty_rebate_2pct
74,22856.27511466151,21450.231671321373,4571.2550229323015,210.32178736830235,73792.23942898796,22645.953327293206,loyalty_rebate_2pct
75,22861.376476739788,22001.370425983387,6172.275295347958,8210.301294472356,76479.9701843964,14651.075182267432,loyalty_rebate_2pct
76,22867.41768154272,21299.46960627178,4573.483536308544,210.27426593024322,73474.43472335879,22657.143415612478,loyalty_rebate_2pct
77,22836.666607855313,21858.03696044382,6167.333321571064,8210.182771352269,76285.73104919922,14626.483836503046,loyalty_rebate_2pct
78,22848.75894527965,22652.09245372392,6169.75178905593,8210.349740044996,78312.64575169903,14638.409205234657,loyalty_rebate_2pct
79,22844.844857937354,21919.590368890396,4568.968971587471,210.268328461287,74668.93126915851,22634.576529476068,loyalty_rebate_2pct
80,22858.173594340373,22309.68281645596,6171.634718868075,8210.217238489475,77045.78732817486,14647.956355850896,loyalty_rebate_2pct
81,22868.498973817845,21600.02295832346,4573.699794763569,210.3780347828313,73740.56354890567,22658.12093903501,loyalty_rebate_2pct
82,22856.931482536886,22496.94650656582,6171.386296507378,8210.323213423677,75929.16222836936,14646.608269113209,loyalty_rebate_2pct
83,22852.566115065103,21556.78349645733,4570.513223013021,210.20932507801234,72654.4316239641,22642.35678998709,loyalty_rebate_2pct
84,22847.718047386676,22493.724434580232,6169.543609477336,8210.335536111064,74838.88162729322,14637.38251127561,loyalty_rebate_2pct
85,22862.29556900094,22663.651600771318,6172.459113800189,8210.4226327487,76865.06648172265,14651.87293625224,loyalty_rebate_2pct
86,22843.430981804915,21811.537803153144,4568.686196360983,210.20734794275677,73328.27346401344,22633.223633862155,loyalty_rebate_2pct
87,22856.89903418366,22359.467825893156,6171.379806836732,8210.182248028805,75654.3248654672,14646.716786154857,loyalty_rebate_2pct
88,22859.756110590424,21315.06626931824,4571.951222118085,210.29547326595824,72627.06348462132,22649.460637324464,loyalty_rebate_2pct
89,22862.690001278803,21947.301545096096,6172.53800025576,8210.34764944047,75369.91394054826,14652.342351838332,loyalty_rebate_2pct
90,22844.339596485934,21206.28182897651,4568.867919297188,210.29270589551686,72439.1037887605,22634.04689059042,loyalty_rebate_2pct
91,22869.40246480257,21979.822204208594,6173.880492960515,8210.287209606406,75154.80355639396,14659.115255196166,loyalty_rebate_2pct
92,22843.256893698755,22617.529866979214,6168.651378739752,8210.155175271848,77211.87920437375,14633.101718426908,loyalty_rebate_2pct
93,22855.693451634223,21552.573603003144,4571.138690326844,210.24053887628816,73943.86036267798,22645.45291275793,loyalty_rebate_2pct
94,22840.811933995843,22084.666150331333,6168.162386799168,8210.210818249869,76531.84375954332,14630.601115745972,loyalty_rebate_2pct
95,22843.457895097854,21374.804469231884,4568.691579019571,210.10087654840274,73431.80560638971,22633.35701854945,loyalty_rebate_2pct
96,22858.603910532867,21741.24955584493,6171.720782106574,8210.349796157469,76377.43917897108,14648.254114375397,loyalty_rebate_2pct
97,22863.614173869308,21508.55079434616,4572.722834773862,210.22582040932696,73159.77972372038,22653.38835345998,loyalty_rebate_2pct
98,22857.818899860205,21840.69379247449,6171.563779972042,8210.32674211631,76005.34105113405,14647.492157743898,loyalty_rebate_2pct
99,22866.64488834026,22761.01976782328,6173.328977668052,8210.436551215324,77937.63719398297,14656.208337124937,loyalty_rebate_2pct
100,22877.614001277907,22070.029965171576,4575.522800255581,210.2098661287244,74169.69842983372,22667.404135149183,loyalty_rebate_2pct
101,22850.0408876918,21986.506251867293,6170.0081775383605,8210.265626761335,76863.22488811986,14639.775260930468,loyalty_rebate_2pct
102,22859.954041167937,21690.113708952766,4571.990808233587,210.3702757705043,73461.07441210144,22649.583765397434,loyalty_rebate_2pct
103,22842.703602330024,22160.962010729254,6168.540720466006,8210.14540084539,75974.27528323622,14632.558201484637,loyalty_rebate_2pct
104,22872.354318557147,21282.23144553361,4574.470863711429,210.48395457656775,72989.92729254831,22661.870363980575,loyalty_rebate_2pct
1,22812.578214945428,5525.292287447852,6162.515642989086,8252.229349403307,19124.77028450849,14560.348865542119,multiplier_rewards
2,22805.12654286406,8395.684783516384,4561.025308572813,383.7823499342587,28973.186735283358,22421.344192929806,multiplier_rewards
3,22814.798694977337,11971.22672952178,6162.959738995467,8546.233387135402,41653.79896174344,14268.565307841935,multiplier_rewards
4,22805.112995056134,13382.88956995058,4561.022599011227,610.83255259551,46514.999787837776,22194.280442460622,multiplier_rewards
5,22807.954717474666,16362.010894396859,6161.5909434949335,8747.349736080754,54799.352667420644,14060.60498139391,multiplier_rewards
6,22793.359184966997,16415.10662617142,4558.671836993399,748.9377590360981,56618.933389222824,22044.421425930897,multiplier_rewards
7,22798.41058744721,18207.734667988527,6159.682117489443,8831.673792070114,63049.92719119206,13966.736795377097,multiplier_rewards
8,22811.060003991057,19726.41914463064,6162.212000798211,8900.714760058476,67972.35604975426,13910.34524393258,multiplier_rewards
9,22806.742421889114,19532.39056037483,4561.348484377822,891.211954945453,66685.35942689072,21915.530466943663,multiplier_rewards
10,22806.583380971522,20806.508378116625,6161.316676194305,8950.53160563637,70524.11775355131,13856.05177533515,multiplier_rewards
11,22826.69180244779,19940.524941676536,4565.338360489558,910.2736558282968,68844.94625383301,21916.41814661949,multiplier_rewards
12,22794.39129997781,20602.156129259612,6158.878259995563,8940.649860946429,72878.30316455563,13853.741439031382,multiplier_rewards
13,22786.597556311368,20643.83514988365,4557.319511262273,943.1797977126789,70463.74605972109,21843.417758598687,multiplier_rewards
14,22821.85862478627,21488.856042453037,6164.371724957254,8981.11236066487,73632.37691709706,13840.746264121397,multiplier_rewards
15,22815.510083188172,22268.420282672494,6163.102016637635,9016.833619207035,76016.3647009751,13798.676463981137,multiplier_rewards
16,22803.06410498317,21243.06114622499,4560.612820996634,970.4192208571218,73015.75483873666,21832.64488412605,multiplier_rewards
17,22802.631015453713,21824.781442661344,6160.526203090743,8997.236863769638,75833.07820843828,13805.394151684077,multiplier_rewards
18,22820.849375970436,21334.521534426407,4564.169875194087,973.5784363195651,72755.23617478822,21847.270939650865,multiplier_rewards
19,22812.7896876527,21949.041364894816,6162.55793753054,9002.162519158443,75456.42656001556,13810.627168494255,multiplier_rewards
20,22819.43991062316,21321.4969578566,4563.887982124632,972.7601038863778,72390.48153065749,21846.679806736785,multiplier_rewards
21,22798.24455981213,22304.470652623306,6159.648911962427,9018.70138777611,74724.60652588388,13779.543172036021,multiplier_rewards
22,22792.38150956738,21897.901266721794,6158.476301913476,8999.633601447475,77460.610466816,13792.747908119905,multiplier_rewards
23,22788.199969007997,21745.07398460445,4557.6399938016,993.1784798889116,73946.09645741795,21795.021489119088,multiplier_rewards
24,22817.117307943576,22275.1320879379,6163.423461588715,9016.967283667667,76324.6582158349,13800.150024275907,multiplier_rewards
25,22822.325395063766,21063.790439740787,4564.465079012753,961.3159158225833,73518.72809214513,21861.00947924118,multiplier_rewards
26,22790.34411707734,22059.78125360742,6158.068823415469,9008.477552974835,76091.22213219957,13781.866564102504,multiplier_rewards
27,22795.215739051528,21270.586628232886,4559.043147810306,971.5405675248965,73056.80809520792,21823.675171526633,multiplier_rewards
28,22803.552082775637,22227.549204159033,6160.710416555128,9014.635365472619,75472.1005572694,13788.91671730302,multiplier_rewards
29,22797.751090274254,22514.874065087603,6159.550218054852,9028.344342497892,77595.42736440118,13769.406747776366,multiplier_rewards
30,22812.38773897892,21968.88551756415,4562.477547795784,1003.4032312784709,73876.45203802017,21808.984507700447,multiplier_rewards
31,22788.393350497154,22118.609041355438,6157.678670099432,9010.173840045614,76388.55767706246,13778.219510451538,multiplier_rewards
32,22806.267013389093,21101.081649170286,4561.253402677819,963.8811618573243,73532.48963860345,21842.38585153177,multiplier_rewards
33,22794.491034365055,21792.99843030729,6158.898206873011,8995.568508872775,76375.08403578821,13798.922525492279,multiplier_rewards
34,22808.737997128694,21428.973711384933,4561.747599425739,978.8551101677313,73193.10072210623,21829.882886960964,multiplier_rewards
35,22804.493968430565,21868.400020171684,6160.898793686112,8998.80129392126,75968.29587667898,13805.692674509302,multiplier_rewards
36,22805.722236569043,22554.288132482034,6161.144447313809,9029.703337801968,78058.58553345219,13776.018898767075,multiplier_rewards
37,22809.94461718863,21898.905312234594,4561.988923437726,999.9426477619651,74407.6359149685,21810.001969426663,multiplier_rewards
38,22802.499856016268,21847.834392787325,6160.499971203253,8997.681234844913,77201.8014069942,13804.818621171353,multiplier_rewards
39,22820.311616689778,21514.841898955234,4564.062323337956,981.6563663694657,73943.20880139078,21838.655250320313,multiplier_rewards
40,22789.277134788692,22257.70309552752,6157.855426957739,9017.27824963154,76316.92741369421,13771.998885157152,multiplier_rewards
41,22807.273972548883,21390.657095960996,4561.454794509777,976.653544858725,73172.08949577232,21830.620427690155,multiplier_rewards
42,22812.18483218148,22026.42980968538,6162.436966436296,9006.837956779733,75795.40755183212,13805.346875401747,multiplier_rewards
43,22837.340609032308,22341.497785586238,6167.468121806462,9019.585382496289,78123.78225347173,13817.75522653602,multiplier_rewards
44,22792.5460719232,21940.019713568432,4558.5092143846405,1002.7183745797784,74417.79939744186,21789.827697343422,multiplier_rewards
45,22808.21401671389,22053.89535878268,6161.642803342778,9007.267450164143,77010.4752520303,13800.946566549746,multiplier_rewards
46,22809.418839989892,21451.469092592084,4561.883767997978,980.3787574498434,73806.54123143012,21829.04008254005,multiplier_rewards
47,22804.820459818187,21952.150057640098,6160.964091963639,9003.225663419818,76498.24754164457,13801.59479639837,multiplier_rewards
48,22804.999779915874,21424.52613849895,4560.999955983175,977.327772768058,73317.72122707832,21827.672007147816,multiplier_rewards
49,22790.65707037992,21967.78920667701,6158.131414075985,9003.078323701044,75982.45767670523,13787.578746678875,multiplier_rewards
50,22806.185733994975,22804.284200321865,6161.237146798995,9040.785963165326,77823.12206357937,13765.39977082965,multiplier_rewards
51,22794.790209013416,21259.17358316931,4558.958041802683,971.0064882560099,74799.78064762078,21823.783720757405,multiplier_rewards
52,22792.534153182452,22165.170723002146,6158.50683063649,9011.975513823276,77268.63724716459,13780.558639359173,multiplier_rewards
53,22791.79456439967,21248.522144507464,4558.358912879935,970.5256653028621,74253.55075417687,21821.26889909681,multiplier_rewards
54,22805.479436480786,22600.871543355355,6161.095887296158,9032.630753244146,76297.06276000614,13772.848683236642,multiplier_rewards
55,22795.417755265385,21079.560247791727,4559.083551053077,963.7403823309746,73453.83671642671,21831.67737293441,multiplier_rewards
56,22805.241157115033,22545.974179297125,6161.048231423008,9029.682891846467,75552.05546282162,13775.558265268568,multiplier_rewards
57,22802.584924981205,22611.989719661487,6160.516984996241,9032.053156382275,77582.13368314509,13770.531768598932,multiplier_rewards
58,22816.027410218325,21277.13019167214,4563.205482043665,971.1729787061431,74557.82541964762,21844.85443151218,multiplier_rewards
59,22816.28807200459,22538.29901047348,6163.257614400919,9028.674404644085,76672.55686677781,13787.613667360505,multiplier_rewards
60,22809.1525619643,21674.005555414038,4561.83051239286,990.0624976240902,73245.87336093519,21819.090064340213,multiplier_rewards
61,22813.01483143366,21907.615500126296,6162.602966286732,9000.76588495454,75988.66972595583,13812.24894647912,multiplier_rewards
62,22808.966648379053,21411.90128645226,4561.793329675811,977.2587479447001,72823.94175820681,21831.707900434354,multiplier_rewards
63,22808.183763871984,21717.447574753598,6161.636752774397,8992.34754726084,75753.0411945508,13815.836216611142,multiplier_rewards
64,22802.62510373741,22738.0098355671,6160.525020747482,9038.267471180508,77657.13144197363,13764.357632556903,multiplier_rewards
65,22804.138684708134,21976.42363149567,4560.827736941627,1003.731580546858,73924.01875824446,21800.407104161273,multiplier_rewards
66,22816.74245391262,22066.64522766039,6163.348490782523,9007.7298181991,76510.76749371417,13809.012635713518,multiplier_rewards
67,22825.341164494137,21610.657864267938,4565.068232898828,987.1901929195353,73160.38256104155,21838.1509715746,multiplier_rewards
68,22785.630331060653,22268.453121025836,6157.12606621213,9016.472176330595,75520.43370486423,13769.158154730056,multiplier_rewards
69,22815.918750040906,20802.399771071665,4563.183750008182,949.6922241990776,72970.76893382528,21866.22652584183,multiplier_rewards
70,22802.982249517336,21982.07718632118,6160.596449903468,9004.238710193731,75631.07754711798,13798.743539323606,multiplier_rewards
71,22813.836486581647,22651.834795867835,6162.76729731633,9033.543649236,77630.31194051546,13780.292837345645,multiplier_rewards
72,22810.82009664686,21346.553708167023,4562.1640193293715,974.7906745688557,74532.41430966592,21836.029422078,multiplier_rewards
73,22825.21832390951,22194.21313791945,6165.043664781903,9013.298163828864,76998.37583087408,13811.920160080645,multiplier_rewards
74,22788.99979661781,21474.991997753135,4557.799959323563,981.3356491508205,73754.58367041519,21807.664147466992,multiplier_rewards
75,22797.489411246548,22032.048899901252,6159.497882249309,9005.645131478714,76360.52629951118,13791.844279767834,multiplier_rewards
76,22808.233538480676,21079.371370041117,4561.646707696135,961.7349254899223,73527.7417602546,21846.498612990756,multiplier_rewards
77,22796.394554780723,21837.720971728155,6159.2789109561445,8996.454120580136,76327.13643235102,13799.940434200586,multiplier_rewards
78,22795.69870226027,22597.816614627667,6159.139740452054,9031.834943361211,78365.87877953157,13763.863758899057,multiplier_rewards
79,22820.49187879203,22025.542876277723,4564.098375758405,1004.8783115735359,74596.72940628747,21815.613567218494,multiplier_rewards
80,22809.056602145556,22391.85388690348,6161.811320429112,9022.654992365378,76852.12080110043,13786.401609780178,multiplier_rewards
81,22816.451807447127,21481.125572852463,4563.290361489427,980.749368805566,73624.15667420567,21835.70243864156,multiplier_rewards
82,22812.774408246714,22389.484630779465,6162.554881649343,9022.963145972,75884.89157002358,13789.811262274716,multiplier_rewards
83,22811.587923191993,21437.309179914,4562.317584638399,978.468675728692,72696.85272866317,21833.119247463303,multiplier_rewards
84,22794.479455149147,21964.109085090855,6158.89589102983,9003.456737726869,75368.32720769163,13791.022717422278,multiplier_rewards
85,22798.980642985087,22539.689794037884,6159.796128597018,9028.83039358727,77467.82192804183,13770.150249397817,multiplier_rewards
